Petfinder-ID,Name,Size,Gender,Age,Color,Breed
69803385,Reesa,Medium,Female,Young,Yellow,Ibizan Hound
69803386,Spike,Medium,Male,Young,White,Ibizan Hound
69803387,Sheppie,Large,Female,Adult,Black,German Shepherd
69803393,Gilligan,Extra Large,Male,Senior,Brown,Bullmastiff
69803416,Enli,Small,Female,Baby,,Chihuahua
69803421,Tawny,Small,Female,Adult,Gray,Chihuahua
69803432,King Jett,Large,Male,Adult,Black,Australian Shepherd
69803433,Mags ,Medium,Female,Baby,Black,Labrador Retriever
69803440,Malini,Medium,Female,Young,Apricot,Ibizan Hound
69803453,Juju,Medium,Female,Young,Apricot,Ibizan Hound
69803454,Hennessey ,Small,Female,Adult,Red,Pekingese
69803463,Merry,Small,Female,Baby,Brindle,Parson Russell Terrier
69803465,Bourbon (Dallas)_5,Small,Male,Baby,Black,Australian Shepherd
69803466,Whiskey (Dallas)_4,Small,Male,Baby,Black,German Shepherd
69803472,Scooter,Medium,Male,Baby,Brindle,American English Coonhound
69803475,Merry,Small,Female,Baby,Brindle,Parson Russell Terrier
69803477,Aramis,Medium,Male,Young,Apricot,Ibizan Hound
69803482,Petey,Medium,Male,Young,,Bulldog
69803485,Merry,Small,Female,Baby,Brindle,Parson Russell Terrier
69803490,Merry,Small,Female,Baby,Brindle,Parson Russell Terrier
69803505,Jackie,Medium,Female,Young,Gray,Australian Cattle Dog
69803507,Spork Lunch Box,Large,Female,Baby,Black,German Shepherd
69803513,Petrah,Medium,Female,Young,,Bull Terrier
69803517,Trudy,Medium,Female,Adult,,Parson Russell Terrier
69803518,Sir Kane Knight,Large,Male,Adult,,Rottweiler
69803519,Mason,Medium,Male,Adult,,Bull Terrier
69803520,Grendel,Medium,Male,Adult,,Bull Terrier
69803521,Rigster,Medium,Male,Adult,,Bull Terrier
69803525,Jimmy Choo,Medium,Male,Young,Apricot,Ibizan Hound
69803526,TUSC-Stray-tu244,Medium,Male,Senior,Yellow,Labrador Retriever
69803528,Reese,Small,Female,Adult,Red,Cocker Spaniel
69803542,Mozzarella,Medium,Female,Baby,,American English Coonhound
69803543,Jack,Medium,Male,Baby,,Rottweiler
69803544,Pepper Jack,Medium,Male,Baby,,American English Coonhound
69803545,Willo,Medium,Female,Baby,,Australian Shepherd
69803547,Sylvester 51291,Extra Large,Male,Adult,,Great Dane
69803549,Eyke ,Small,Female,Baby,,Chihuahua
69803550,69192a Syrup,Medium,Female,Adult,,American Staffordshire Terrier
69803553,CoCo Malt,Medium,Female,Adult,,Bull Terrier
69803554,Riley,Medium,Female,Baby,,Bull Terrier
69803560,Blue,Large,Male,Adult,Brown,Parson Russell Terrier
69803561,Benny,Small,Male,Adult,Black,Chihuahua
69803566,Gobble,Small,Male,Baby,Black,Australian Shepherd
69803567,Butters (fka Muffintop),Medium,Male,Young,Yellow,Bull Terrier
69803569,Hank,Medium,Male,Senior,Brown,Labrador Retriever
69803579,Calvin Klein,Medium,Male,Young,Apricot,Ibizan Hound
69803580,23-11-3675 Beacon,Large,Male,Adult,,Ibizan Hound
69803584,Peach (Gabbys babies),Small,Female,Baby,White,Beagle
69803585,Luigi (Gabbys babies),Small,Male,Baby,Tricolor,Beagle
69803586,Rosy (Gabbys babies),Small,Female,Baby,Yellow,Beagle
69803587,Bowser (Gabbys babies),Small,Male,Baby,Tricolor,Beagle
69803601,TUSC-Stray-tu246,Medium,Male,Adult,Gray,Bull Terrier
69803602,Lily(138709),Medium,Female,Young,Black,Parson Russell Terrier
69803605,Thea (Photos 11/24/2023),Medium,Female,Adult,Brindle,Boxer
69803606,Ralph Lauren,Medium,Male,Young,Apricot,Ibizan Hound
69803608,Jolene,Medium,Female,Young,Apricot,Australian Shepherd
69803611,Chica Chicken(137100),Large,Female,Adult,Brindle,Parson Russell Terrier
69803618,Eli,Medium,Male,Baby,Apricot,Parson Russell Terrier
69803620,Jovie,Large,Male,Senior,Brindle,Bull Terrier
69803621,Hethro,Small,Male,Adult,,Dachshund
69803622,Ezra,Medium,Male,Young,Yellow,Ibizan Hound
69803625,Darling Nick,Medium,Male,Baby,Red Merle,Australian Cattle Dog
69803635,JAMES JERRY,Large,Male,Young,,Chihuahua
69803636,PRINCESS,Large,Female,Adult,,German Shepherd
69803637,LORA LEE,Large,Female,Young,,Siberian Husky
69803651,Tuesday(137337),Large,Female,Adult,Gray,Parson Russell Terrier
69803652,Enzo (34005-d),Large,Male,Adult,Gray,Bulldog
69803658,Billie ,Medium,Female,Baby,Blue Merle,Australian Cattle Dog
69803659,Billie ,Medium,Female,Baby,Blue Merle,Australian Cattle Dog
69803661,Billie ,Medium,Female,Baby,Blue Merle,Australian Cattle Dog
69803663,Teddy (34082-d),Medium,Male,Young,Black,Labrador Retriever
69803666,Billie ,Medium,Female,Baby,Blue Merle,Australian Cattle Dog
69803670,Veruca Salt(136185),Large,Female,Adult,Yellow,American Staffordshire Terrier
69803672,Toby,Large,Male,Young,,Pointer
69803673,Sophia,Small,Female,Baby,Apricot,Poodle
69803679,Ruby(138740),Large,Female,Adult,Bicolor,German Shepherd
69803682,Lucas,Medium,Male,Young,Golden,Australian Shepherd
69803685,Hank,Large,Male,Young,,Mastiff
69803688,Steve McQueen ,Large,Male,Baby,White,Labrador Retriever
69803690,Leroy,Large,Male,Young,Bicolor,Bulldog
69803692,Dorothy,Small,Female,Baby,Apricot,Poodle
69803695,Pedro,Large,Male,Baby,White,Great Pyrenees
69803706,BAXTER,Small,Male,Young,White,Shih Tzu
69803711,Cinder,Extra Large,Female,Adult,,Rottweiler
69803713,Biscuit,Large,Female,Baby,Brindle,Australian Shepherd
69803714,Mini,Medium,Female,Adult,,Bull Terrier
69803716,Maxwell,Small,Male,Adult,Gray,Chihuahua
69803728,Tater,Large,Male,Baby,Tricolor,Siberian Husky
69803730,FUSCA,Large,Male,Young,,Bull Terrier
69803731,BENJI,Large,Male,Young,,Bull Terrier
69803732,KOMET,Large,Male,Adult,,Bull Terrier
69803733,DEL RIO,Large,Male,Young,,Bull Terrier
69803734,GERDY,Large,Female,Adult,,Bull Terrier
69803735,BANJO,Large,Male,Young,,Bluetick Coonhound
69803776,Fall,Medium,Female,Baby,Brown,Labrador Retriever
69803778,ROCKY,Medium,Male,Young,,Labrador Retriever
69803779,BLAZE,Large,Male,Adult,,American Staffordshire Terrier
69803780,ENVY,Large,Female,Adult,,American Staffordshire Terrier
69803786,Nunu (now Nettles),Medium,Female,Adult,Brown,Italian Greyhound
69803788,DINOSAUR,Medium,Male,Adult,,Labrador Retriever
69803807,Miracle,Small,Female,Baby,White,Bichon Frise
69803808,Cherokee ,Medium,Female,Baby,Black,Australian Cattle Dog
69803809,Miles,Medium,Male,Baby,Black,Ibizan Hound
69803810,Klaus,Large,Male,Adult,Gray,Parson Russell Terrier
69803811,Violet,Medium,Female,Adult,Brown,Parson Russell Terrier
69803813,BEBE,Small,Female,Adult,,Chihuahua
69803818,Sapphire,Small,Female,Young,,Chihuahua
69803820,Spottie,Small,Female,Baby,White,Labrador Retriever
69803825,SMUDGE,Small,Male,Senior,,Chihuahua
69803826,COOKIE,Medium,Male,Young,,Bull Terrier
69803829,RACHEL,Small,Female,Baby,,Australian Cattle Dog
69803830,MAGDALENE,Large,Female,Adult,,Bull Terrier
69803831,JOHN,Large,Male,Young,,Siberian Husky
69803833,JACOB,Large,Male,Young,,German Shepherd
69803835,JOSEPH,Large,Male,Young,,Alaskan Malamute
69803836,NAOMI,Small,Female,Senior,,Chihuahua
69803838,SARAH,Small,Female,Senior,,Chihuahua
69803839,ESTHER,Small,Female,Senior,,Chihuahua
69803840,ELIJAH,Small,Male,Adult,,Chihuahua
69803842,ABRAHAM,Small,Male,Senior,,Chihuahua
69803844,OREO,Small,Female,Young,,Bull Terrier
69803845,ASHER,Small,Male,Young,,Pug
69803846,ATLAS,Large,Male,Adult,,German Shepherd
69803847,NOAH,Large,Female,Senior,,German Shepherd
69803848,JUDE,Medium,Male,Adult,,German Shepherd
69803849,NOEL,Medium,Female,Young,,German Shepherd
69803850,JAMES,Medium,Male,Young,,Chihuahua
69803851,GINGER,Medium,Female,Adult,,Bull Terrier
69803882,OZZIE,Small,Male,Adult,Black,Chihuahua
69803883,ABEL,Large,Male,Adult,,Chinese Shar Pei
69803887,Marley,Medium,Female,Young,Black,Labrador Retriever
69803889,Gorgeous shiner ,Large,Male,Adult,Apricot,Pointer
69803890,JOHNNY CASH,Large,Male,Young,,American Staffordshire Terrier
69803891,BOB DYLAN,Large,Male,Young,,Irish Wolfhound
69803892,Q,Medium,Female,Young,,American Staffordshire Terrier
69803896,REESES,Small,Female,Baby,,Labrador Retriever
69803901,Reese,Small,Female,Adult,Red,Cocker Spaniel
69803902,LIGHT,Large,Female,Adult,,Australian Cattle Dog
69803903,ARGYLE,Medium,Male,Young,,Bull Terrier
69803909,Nova,Medium,Female,Young,,Bull Terrier
69803911,Paris,Large,Female,Adult,,Poodle
69803915,FRED,Large,Male,Young,,Pointer
69803921,54840490,Medium,Male,Adult,,German Shepherd
69803924,Janie/ Jane doe,Medium,Female,Adult,,Shetland Sheepdog
69803927,Ginger,Medium,Female,Adult,Black,Australian Shepherd
69803928,Mav,Medium,Male,Young,Yellow,Australian Shepherd
69803929,Queen Regina,Medium,Female,Adult,Golden,Golden Retriever
69803930,Blue,Large,Male,Young,,Bull Terrier
69803933,Dog,Large,Female,Adult,,Mastiff
69803936,Dog,Small,Male,Adult,,Parson Russell Terrier
69803937,Dog,Large,Male,Adult,,Bull Terrier
69803947,A677620,Large,Male,Young,,Siberian Husky
69803949,GIRL,Large,Female,Adult,,Bull Terrier
69803950,JACK,Medium,Male,Adult,,Chihuahua
69803980,Taylor ,Small,Female,Adult,White,Miniature Schnauzer
69803983,Sofie ,Small,Female,Senior,,Miniature Pinscher
69803984,Dog,Large,Female,Adult,,Mastiff
69803990,Spice,Large,Female,Adult,Black,Bull Terrier
69803991,Sauce,Large,Female,Senior,Black,Bull Terrier
69803993,Beans,Extra Large,Male,Adult,Black,Labrador Retriever
69804008,LUCKY,Small,Male,Senior,,Poodle
69804009,A530117,Small,Female,Baby,,Boxer
69804010,A530118,Small,Female,Baby,,Boxer
69804011,BOBO,Large,Male,Adult,,Australian Cattle Dog
69804012,A530098,Small,Female,Adult,,Chihuahua
69804013,A530097,Medium,Female,Adult,,Chihuahua
69804014,A530095,Small,Male,Young,,Chihuahua
69804015,A530096,Small,Female,Young,,Chihuahua
69804016,A517014,Medium,Female,Young,,Alaskan Malamute
69804026,LADY,Medium,Female,Adult,,Siberian Husky
69804035,ASHE,Large,Female,Young,,Great Dane
69804043,Bertie ,Medium,Female,Young,Black,Flat-Coated Retriever
69804053,Bethany NOT AVAILABLE UNTIL 12/1,Medium,Female,Young,,Parson Russell Terrier
69804054,Nova HW (-),Large,Female,Young,,Bull Terrier
69804057,Pepper,Large,Male,Young,Black,Greyhound
69804059,Candy Cane - 870,Small,Female,Young,,Shih Tzu
69804069,Tink,Medium,Female,Young,,Parson Russell Terrier
69804070,Hank,Medium,Male,Adult,,Poodle
69804071,Esmeralda,Medium,Female,Adult,,Bull Terrier
69804132,Sheba,Medium,Female,Young,Brindle,Bull Terrier
69804136,Barnacle Boy,Large,Male,Adult,,Bull Terrier
69804137,Ezekiel,Medium,Male,Adult,,Siberian Husky
69804138,Tortoise,Medium,Male,Adult,,Bull Terrier
69804139,Stormy,Medium,Male,Young,,Ibizan Hound
69804147,Blackie,Medium,Female,Young,,Labrador Retriever
69804152,Toby - 8 year old male Chihuahua - COURTESY POST,Small,Male,Adult,,Chihuahua
69804164,Joanne,Large,Female,Adult,,Mastiff
69804168,Rosie,Medium,Female,Adult,Black,Cocker Spaniel
69804181,Sally Uber Doggie and People Socail Excellent Nanny Doggie,Medium,Female,Young,Red,American English Coonhound
69804184,69143a Mallard,Large,Male,Adult,,American Staffordshire Terrier
69804186,69442a Bella,Large,Female,Adult,,American Staffordshire Terrier
69804187,Scout (I have a video),Medium,Male,Baby,Apricot,Ibizan Hound
69804191,Calvin,Medium,Male,Baby,,Parson Russell Terrier
69804194,Almond,Small,Female,Adult,,Manchester Terrier
69804195,Claudia,Large,Female,Adult,,Labrador Retriever
69804196,Joyful,Large,Female,Baby,,Australian Shepherd
69804197,Jingle,Large,Male,Baby,,Australian Shepherd
69804199,Clein,Medium,Male,Baby,,Parson Russell Terrier
69804200,Jolly,Large,Female,Baby,,Australian Shepherd
69804213,Midnight,Medium,Male,Adult,Black,Bull Terrier
69804216,Daisy,Small,Female,Adult,White,Chihuahua
69804241,Charlotte in TX,Small,Female,Young,,Chihuahua
69804243,Javier in TX,Small,Male,Young,,Chihuahua
69804262,Moon Beam,Large,Female,Adult,,German Shepherd
69804263,JOJO,Large,Male,Young,,Labrador Retriever
69804264,Albie,Large,Male,Adult,Brown,Plott
69804283,PORCINI,Small,Female,Baby,,Bull Terrier
69804292,REBA,Medium,Female,Young,,American English Coonhound
69804294,Maple,Small,Female,Young,,Bull Terrier
69804295,Roofus,Large,Male,Adult,,Boxer
69804311,Cuchilo,Small,Male,Adult,,Parson Russell Terrier
69804349,Rizzo,Medium,Male,Adult,Black,Wire Fox Terrier
69804358,Meeka,Large,Female,Baby,Bicolor,German Shepherd
69804360,Gidget,Small,Female,Baby,Yellow,Chihuahua
69804363,Dodger,Large,Male,Baby,Bicolor,German Shepherd
69804364,Linny (Levi),Medium,Female,Adult,,Bull Terrier
69804365,Riker,Medium,Male,Young,,Parson Russell Terrier
69804366,Handsome,Large,Male,Adult,,Bull Terrier
69804380,Bella and Jesse James,Medium,Female,Baby,,Chow Chow
69804395,~cuddly Kevin~,Medium,Male,Baby,,Australian Cattle Dog
69804403,Lola(137744),Medium,Female,Young,Red,Basenji
69804410,Q- True,Small,Female,Adult,Gray,Standard Schnauzer
69804411,Gertie,Large,Female,Senior,,Bull Terrier
69804417,McGriddy,Medium,Male,Young,Brindle,Bull Terrier
69804418,Deck The Hall,Medium,Male,Young,Black,Labrador Retriever
69804424,Jack,Large,Male,Adult,,Australian Shepherd
69804428,Saturday Week,Large,Male,Baby,White,Siberian Husky
69804429,Pocus SoHo,Large,Female,Adult,White,Labrador Retriever
69804431,Beautiful Dreamer,Large,Male,Adult,White,Siberian Husky
69804433,Wednesday Week,Large,Female,Baby,White,Siberian Husky
69804434,Hocus Soho,Large,Female,Adult,Yellow,Labrador Retriever
69804435,Thursday Week,Large,Male,Baby,White,Siberian Husky
69804439,Kiara,Small,Female,Young,,Chihuahua
69804448,Mason,Medium,Male,Adult,,Australian Shepherd
69804451,Cindy,Medium,Female,Baby,,Belgian Sheepdog
69804452,Boss,Medium,Male,Baby,,Belgian Sheepdog
69804453,Mabel,Large,Female,Adult,,Belgian Sheepdog
69804454,Chubbs,Medium,Male,Baby,,Belgian Sheepdog
69804463,Cookie,Large,Female,Young,Apricot,German Shepherd
69804465,Ivy(137453),Large,Female,Young,Black,Parson Russell Terrier
69804473,Luisa,Large,Female,Adult,,Basenji
69804491,Goose,Large,Male,Young,Black,Bull Terrier
69804508,Sami,Medium,Female,Young,Black,Siberian Husky
69804519,Sugar,Medium,Male,Adult,,Shiba Inu
69804530,Barney,Small,Male,Baby,White,Australian Shepherd
69804531,Fred,Small,Male,Baby,White,Australian Shepherd
69804538,Pongo,Medium,Male,Senior,Gray,Bull Terrier
69804544,Salem,Large,Male,Adult,Bicolor,Rottweiler
69804546,Sami,Medium,Female,Young,Black,Siberian Husky
69804556,Turkey,Small,Male,Adult,Brown,Chihuahua
69804558,Dylan ,Large,Male,Young,Bicolor,German Shepherd
69804560,Sami,Medium,Female,Young,Black,Siberian Husky
69804561,Andy,Large,Male,Baby,Brindle,Labrador Retriever
69804564,Homer J,Large,Male,Adult,,German Shepherd
69804565,Bowman,Large,Male,Adult,Yellow,American Staffordshire Terrier
69804566,Tinkerbelle aka Willow,Medium,Female,Adult,Brindle,Plott
69804568,Cinnamon,Large,Female,Baby,Brindle,Labrador Retriever
69804569,Dunkin,Small,Male,Young,Gray,Poodle
69804583,Oliver,Large,Male,Young,White,Poodle
69804584,MOLLY MAE,Medium,Female,Young,Yellow,Parson Russell Terrier
69804597,Moonstone,Large,Male,Baby,Black,Golden Retriever
69804605,Ken,Large,Male,Young,,Doberman Pinscher
69804606,Barbie,Large,Female,Baby,,Doberman Pinscher
69804608,O&#39;MALLEY,Large,Male,Young,,Airedale Terrier
69804609,AUTUMN,Medium,Female,Young,,Australian Shepherd
69804610,EASY RIDER,Large,Male,Adult,,German Shepherd
69804611,VINNY,Medium,Male,Adult,,Border Collie
69804612,DALLAS,Medium,Male,Young,,Bull Terrier
69804613,Rico ,Medium,Male,Baby,Black,Labrador Retriever
69804620,Lexie,Medium,Female,Young,White,Samoyed
69804622,Quartz,Large,Male,Baby,Brindle,Golden Retriever
69804625,Daisy,Large,Female,Adult,White,English Foxhound
69804629,Faye,Medium,Female,Young,,Labrador Retriever
69804630,Chopper ,Small,Female,Baby,Brindle,Chihuahua
69804633,Oakley ,Large,Female,Baby,Brindle,Australian Shepherd
69804645,Stella,Large,Female,Adult,,Great Dane
69804658,Larry,Medium,Male,Young,,Ibizan Hound
69804666,Koda,Small,Male,Baby,Bicolor,Dachshund
69804668,MYRA,Large,Female,Young,Bicolor,Rottweiler
69804670,~Sam the Gentleman~,Small,Male,Senior,,Chihuahua
69804682,Sia,Large,Female,Adult,,German Shepherd
69804683,Ozzie,Large,Male,Young,,German Shepherd
69804687,Amber,Small,Female,Senior,,Cardigan Welsh Corgi
69804690,Clara,Medium,Female,Baby,,Dachshund
69804693,Edison,Medium,Male,Young,,Bull Terrier
69804705,Banyon,Medium,Male,Young,,Bull Terrier
69804707,Denver,Small,Male,Adult,,Chihuahua
69804719,SAMANTHA,Medium,Female,Baby,White,Boxer
69804721,STRAWBERRY,Medium,Female,Baby,Black,Chinese Shar Pei
69804723,LILY,Medium,Female,Baby,,Boxer
69804727,Cheyenne,Medium,Female,Young,Brindle,Bull Terrier
69804729,MERLOT,Large,Female,Young,Red,American Staffordshire Terrier
69804730,JANGO,Medium,Female,Senior,Bicolor,Rottweiler
69804736,Xena,Large,Female,Young,,Mastiff
69804741,Carlie,Small,Female,Baby,White,Maltese
69804762,ZEUS,Large,Male,Adult,,Bull Terrier
69804764,DONNIE,Medium,Male,Adult,,Bull Terrier
69804772,RASCAL,Large,Male,Adult,,Basenji
69804775,Wanda,Large,Female,Adult,Black,Giant Schnauzer
69804776,Zola,Medium,Female,Adult,,German Shepherd
69804796,BLESSING,Large,Female,Young,,Belgian Sheepdog
69804798,TOPPER,Medium,Male,Adult,,Chihuahua
69804803,Lulu Belle,Large,Female,Adult,White,Labrador Retriever
69804805,London,Large,Female,Adult,Apricot,Bull Terrier
69804806,TOBY,Large,Male,Young,,Bull Terrier
69804810,Omar,Large,Male,Baby,Yellow,Australian Shepherd
69804811,Jojo,Medium,Female,Adult,Yellow,Labrador Retriever
69804829,OREO,Medium,Female,Young,,Australian Shepherd
69804831,Luna,Medium,Female,Adult,White,Siberian Husky
69804836,Meeko,Medium,Male,Young,,Australian Cattle Dog
69804843,JOLLY,Medium,Female,Adult,,German Shepherd
69804844,HOLLY,Medium,Female,Adult,,German Shepherd
69804845,Ryland,Large,Male,Adult,Brown,Labrador Retriever
69804849,Nosey,Large,Male,Adult,Tricolor,American Foxhound
69804854,Steal,Small,Male,Baby,Black,Siberian Husky
69804855,Dell,Small,Male,Young,Black,Dalmatian
69804856,Rusty,Large,Male,Adult,Brown,Parson Russell Terrier
69804858,Aviator,Large,Male,Adult,,Bull Terrier
69804860,London,Large,Female,Adult,Apricot,Bull Terrier
69804863,Lt. Ham,Medium,Male,Young,Gray,American Staffordshire Terrier
69804866,Flash,Large,Male,Young,Bicolor,Australian Shepherd
69804870,Maverick,Medium,Male,Adult,Apricot,Australian Cattle Dog
69804881,Morticia,Medium,Female,Young,Brindle,American Staffordshire Terrier
69804901,Bodhi,Large,Male,Adult,Yellow,Golden Retriever
69804904,Dolly,Small,Female,Adult,,Chihuahua
69804931,Janice,Large,Female,Adult,,German Shepherd
69804933,Gwumbo,Large,Male,Adult,,Bulldog
69804935,SAMI,Small,Female,Senior,Black,Chihuahua
69804937,London,Large,Female,Adult,Apricot,Bull Terrier
69804940,Babette,Medium,Female,Adult,Gray,Poodle
69804950,PROSCIUTTO,Large,Male,Adult,,Bull Terrier
69804951,PRINCE CHARMING,Medium,Male,Baby,,Labrador Retriever
69804955,GEORGIA,Medium,Female,Adult,,Bull Terrier
69804957,London,Large,Female,Adult,Apricot,Bull Terrier
69804971,MILO,Medium,Male,Young,,Bull Terrier
69804974,Mike,Small,Male,Baby,White,Chihuahua
69804975,Molly,Small,Female,Baby,White,Chihuahua
69804977,Bruno,Medium,Male,Adult,,Ibizan Hound
69804979,LUIS,Small,Male,Adult,,Chihuahua
69804990,Cindy Lou Who,Small,Female,Baby,Gray,Australian Shepherd
69804991,Betty Lou,Small,Female,Baby,Black,Australian Shepherd
69804994,Tinsel,Small,Female,Baby,Yellow,Poodle
69804995,Max,Small,Male,Baby,Black,Australian Shepherd
69804996,The Grinch,Small,Male,Baby,Black,Australian Shepherd
69804997,Martha May,Small,Female,Baby,Brown,Australian Shepherd
69805002,54840737,Large,Male,Adult,,Rottweiler
69805004,Tigre,Large,Male,Adult,,Australian Shepherd
69805006,54840903,Medium,Male,Adult,,Parson Russell Terrier
69805007,Canelo,Medium,Male,Adult,,Bull Terrier
69805012,Guppy,Large,Male,Young,,German Shepherd
69805017,Denali,Medium,Male,Young,Black,Siberian Husky
69805018,Luna,Medium,Female,Young,White,Siberian Husky
69805019,Tacoma,Medium,Male,Young,Black,Siberian Husky
69805021,Hercules (Large breed puppy),Large,Male,Baby,Brindle,Australian Shepherd
69805023,Snap  Lulu Litter,Small,Male,Baby,Yellow,Dachshund
69805024,Fred,Large,Male,Baby,Apricot,Australian Shepherd
69805029,Lawrence 23-11-091,Medium,Male,Adult,White,German Shepherd
69805030,Berry 23-11-063,Medium,Female,Young,Black,Bull Terrier
69805031,Ruby 23-11-077,Medium,Female,Adult,Brindle,American English Coonhound
69805034,Lucian 23-11-066,Large,Male,Baby,Black,Bull Terrier
69805037,Jaxon,Medium,Male,Young,,Labrador Retriever
69805043,Bubby,Medium,Male,Young,Black,Shiba Inu
69805053,Jeff Bezos,Small,Male,Adult,White,Maltese
69805054,Fronto,Small,Male,Adult,,Norfolk Terrier
69805055,Jesus,Small,Male,Adult,,Shih Tzu
69805074,Bubby,Medium,Male,Young,Black,Shiba Inu
69805080,MAGIC,Large,Male,Young,,Labrador Retriever
